    1   0.95185   0.95337   0.95261   0.04417
    2   0.95112   0.95185   0.95149   0.02088
    3   0.95024   0.95112   0.95067   0.02573
    4   0.94955   0.95023   0.94989   0.01982
    5   0.94863   0.94955   0.94909   0.02660
    6   0.94796   0.94862   0.94829   0.01932
    7   0.94705   0.94796   0.94751   0.02588
    8   0.94635   0.94705   0.94671   0.02039
    9   0.94543   0.94635   0.94589   0.02649
   10   0.94469   0.94543   0.94506   0.02136
   11   0.94379   0.94469   0.94424   0.02616
   12   0.94305   0.94379   0.94342   0.02132
   13   0.94215   0.94305   0.94260   0.02592
   14   0.94139   0.94215   0.94177   0.02213
   15   0.94044   0.94139   0.94092   0.02712
   16   0.93966   0.94044   0.94005   0.02265
   17   0.93876   0.93965   0.93920   0.02604
   18   0.93795   0.93876   0.93835   0.02342
   19   0.93699   0.93794   0.93748   0.02738
   20   0.93615   0.93700   0.93657   0.02425
   21   0.93524   0.93615   0.93570   0.02648
   22   0.93438   0.93524   0.93481   0.02461
   23   0.93342   0.93438   0.93391   0.02802
   24   0.93255   0.93342   0.93298   0.02511
   25   0.93162   0.93254   0.93208   0.02700
   26   0.93073   0.93162   0.93117   0.02555
   27   0.92974   0.93072   0.93023   0.02857
   28   0.92885   0.92974   0.92929   0.02568
   29   0.92789   0.92885   0.92837   0.02757
   30   0.92701   0.92788   0.92745   0.02553
   31   0.92600   0.92701   0.92650   0.02929
   32   0.92511   0.92600   0.92554   0.02561
   33   0.92412   0.92511   0.92462   0.02828
   34   0.92325   0.92412   0.92368   0.02530
   35   0.92226   0.92325   0.92275   0.02866
   36   0.92133   0.92226   0.92179   0.02676
   37   0.92032   0.92132   0.92082   0.02905
   38   0.91941   0.92032   0.91987   0.02621
   39   0.91845   0.91941   0.91893   0.02808
   40   0.91754   0.91844   0.91799   0.02605
   41   0.91656   0.91754   0.91705   0.02840
   42   0.91562   0.91655   0.91609   0.02721
   43   0.91461   0.91562   0.91511   0.02910
   44   0.91368   0.91461   0.91414   0.02653
   45   0.91271   0.91368   0.91320   0.02796
   46   0.91181   0.91272   0.91226   0.02628
   47   0.91082   0.91181   0.91131   0.02858
   48   0.90988   0.91082   0.91035   0.02698
   49   0.90892   0.90988   0.90940   0.02785
   50   0.90795   0.90892   0.90843   0.02810
   51   0.90695   0.90794   0.90744   0.02854
   52   0.90600   0.90695   0.90648   0.02730
   53   0.90506   0.90601   0.90553   0.02760
   54   0.90413   0.90505   0.90459   0.02662
   55   0.90316   0.90412   0.90364   0.02830
   56   0.90218   0.90315   0.90267   0.02769
   57   0.90123   0.90219   0.90171   0.02754
   58   0.90025   0.90123   0.90074   0.02839
   59   0.89927   0.90025   0.89976   0.02842
   60   0.89830   0.89927   0.89879   0.02766
   61   0.89736   0.89830   0.89783   0.02752
   62   0.89643   0.89736   0.89689   0.02679
   63   0.89543   0.89643   0.89593   0.02871
   64   0.89448   0.89543   0.89496   0.02743
   65   0.89352   0.89448   0.89400   0.02785
   66   0.89253   0.89352   0.89303   0.02838
   67   0.89161   0.89253   0.89207   0.02674
   68   0.89059   0.89161   0.89110   0.02926
   69   0.88962   0.89059   0.89010   0.02807
   70   0.88865   0.88962   0.88914   0.02809
   71   0.88770   0.88865   0.88817   0.02734
   72   0.88677   0.88770   0.88724   0.02707
   73   0.88578   0.88677   0.88627   0.02827
   74   0.88482   0.88578   0.88530   0.02786
   75   0.88386   0.88482   0.88434   0.02766
   76   0.88287   0.88386   0.88336   0.02868
   77   0.88193   0.88287   0.88240   0.02698
   78   0.88092   0.88193   0.88143   0.02927
   79   0.88001   0.88092   0.88046   0.02616
   80   0.87898   0.88001   0.87950   0.03000
   81   0.87802   0.87897   0.87850   0.02747
   82   0.87703   0.87802   0.87752   0.02863
   83   0.87610   0.87703   0.87656   0.02689
   84   0.87515   0.87610   0.87562   0.02748
   85   0.87417   0.87515   0.87466   0.02825
   86   0.87320   0.87417   0.87368   0.02790
   87   0.87225   0.87320   0.87272   0.02757
   88   0.87125   0.87224   0.87175   0.02873
   89   0.87032   0.87124   0.87079   0.02669
   90   0.86931   0.87032   0.86981   0.02945
   91   0.86840   0.86931   0.86885   0.02618
   92   0.86735   0.86840   0.86788   0.03001
   93   0.86647   0.86735   0.86691   0.02556
   94   0.86541   0.86646   0.86594   0.03072
   95   0.86447   0.86541   0.86494   0.02706
   96   0.86346   0.86447   0.86397   0.02911
   97   0.86255   0.86346   0.86300   0.02653
   98   0.86158   0.86254   0.86206   0.02778
   99   0.86062   0.86158   0.86110   0.02788
  100   0.85964   0.86061   0.86012   0.02822
  101   0.85869   0.85964   0.85917   0.02735
  102   0.85769   0.85868   0.85818   0.02888
  103   0.85675   0.85769   0.85722   0.02701
  104   0.85574   0.85675   0.85624   0.02917
  105   0.85482   0.85574   0.85528   0.02648
  106   0.85378   0.85482   0.85430   0.03000
  107   0.85289   0.85378   0.85334   0.02573
  108   0.85183   0.85289   0.85236   0.03056
  109   0.85095   0.85183   0.85140   0.02521
  110   0.84988   0.85096   0.85042   0.03101
  111   0.84895   0.84988   0.84942   0.02683
  112   0.84794   0.84895   0.84845   0.02932
  113   0.84702   0.84794   0.84748   0.02641
  114   0.84606   0.84702   0.84655   0.02774
  115   0.84509   0.84607   0.84558   0.02805
  116   0.84411   0.84509   0.84460   0.02822
  117   0.84316   0.84411   0.84363   0.02757
  118   0.84216   0.84315   0.84266   0.02864
