
JLAB fadc pedestal measurement on host adcecal2
----------------------------
Opening CRCSR Window (opened at [0xb6f05000,0xb7f05000])
Opening A32 Window (opened at [0xb6ef5000,0xb6f05000])
Opening A32Blt Window (opened at [0xacef5000,0xb6ef5000])
Opening A24 Window (opened at [0xabef5000,0xacef5000])
Opening A16 Window (opened at [0xabee5000,0xabef5000])
jlabgefMapTsi: Tempe Chip Userspace map successful
VME Bus Error IRQ Disabled
vmeBusCreateLockShm: vmeBus shared memory mutex initialized
Initialized FADC  0  Slot #  3 at address 0xac075000 (0x00180000) 
Initialized FADC  1  Slot #  4 at address 0xac0f5000 (0x00200000) 
Initialized FADC  2  Slot #  5 at address 0xac175000 (0x00280000) 
Initialized FADC  3  Slot #  6 at address 0xac1f5000 (0x00300000) 
Initialized FADC  4  Slot #  7 at address 0xac275000 (0x00380000) 
Initialized FADC  5  Slot #  8 at address 0xac2f5000 (0x00400000) 
Initialized FADC  6  Slot #  9 at address 0xac375000 (0x00480000) 
Initialized FADC  7  Slot # 10 at address 0xac3f5000 (0x00500000) 
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x580000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x600000
Initialized FADC  8  Slot # 13 at address 0xac575000 (0x00680000) 
Initialized FADC  9  Slot # 14 at address 0xac5f5000 (0x00700000) 
Initialized FADC 10  Slot # 15 at address 0xac675000 (0x00780000) 
Initialized FADC 11  Slot # 16 at address 0xac6f5000 (0x00800000) 
Initialized FADC 12  Slot # 17 at address 0xac775000 (0x00880000) 
Initialized FADC 13  Slot # 18 at address 0xac7f5000 (0x00900000) 
Initialized FADC 14  Slot # 19 at address 0xac875000 (0x00980000) 
Initialized FADC 15  Slot # 20 at address 0xac8f5000 (0x00a00000) 
faInit: Enabling FADC Internal Clock, and VXS Triggers (VXS Sync Reset)
faInit: 16 FADC(s) successfully initialized
fadc250Config: nfadc=16
fadc250InitGlobals reached

NOTE: use EXPID=>clasdev< from environment

ReadConfigFile: Using configuration file >/usr/clas12/release/1.3.2/parms/fadc250/adcecal2.cnf<

ReadConfigFile: crate = all  host = adcecal2 - activated

ReadConfigFile: crate = end  host = adcecal2 - disactivated


fadc250DownloadAll reached, nfadc=16
faMeasureChannelPedestal: slot 3, chan 0 => avg 116.294, rms  1.187, min 112, max 120
faMeasureChannelPedestal: slot 3, chan 1 => avg 108.196, rms  1.206, min 104, max 113
faMeasureChannelPedestal: slot 3, chan 2 => avg 95.382, rms  1.708, min 90, max 175
faMeasureChannelPedestal: slot 3, chan 3 => avg 121.889, rms  1.269, min 117, max 126
faMeasureChannelPedestal: slot 3, chan 4 => avg 84.133, rms  1.229, min 79, max 89
faMeasureChannelPedestal: slot 3, chan 5 => avg 142.450, rms  1.492, min 137, max 148
faMeasureChannelPedestal: slot 3, chan 6 => avg 160.485, rms  1.444, min 155, max 166
faMeasureChannelPedestal: slot 3, chan 7 => avg 102.325, rms  1.378, min 97, max 107
faMeasureChannelPedestal: slot 3, chan 8 => avg 130.453, rms  1.286, min 126, max 135
faMeasureChannelPedestal: slot 3, chan 9 => avg 121.052, rms  1.288, min 116, max 125
faMeasureChannelPedestal: slot 3, chan 10 => avg 149.419, rms  1.421, min 144, max 155
faMeasureChannelPedestal: slot 3, chan 11 => avg 154.951, rms  1.288, min 151, max 159
faMeasureChannelPedestal: slot 3, chan 12 => avg 140.451, rms  1.258, min 135, max 145
faMeasureChannelPedestal: slot 3, chan 13 => avg 118.694, rms  1.166, min 115, max 123
faMeasureChannelPedestal: slot 3, chan 14 => avg 152.238, rms  1.423, min 147, max 157
faMeasureChannelPedestal: slot 3, chan 15 => avg 109.787, rms  1.152, min 106, max 114
faMeasureChannelPedestal: slot 4, chan 0 => avg 74.062, rms  1.207, min 69, max 78
faMeasureChannelPedestal: slot 4, chan 1 => avg 80.317, rms  1.229, min 76, max 84
faMeasureChannelPedestal: slot 4, chan 2 => avg 80.191, rms  1.251, min 74, max 85
faMeasureChannelPedestal: slot 4, chan 3 => avg 76.258, rms  1.179, min 71, max 82
faMeasureChannelPedestal: slot 4, chan 4 => avg 138.863, rms  1.478, min 134, max 144
faMeasureChannelPedestal: slot 4, chan 5 => avg 86.351, rms  1.342, min 82, max 91
faMeasureChannelPedestal: slot 4, chan 6 => avg 131.664, rms  1.321, min 127, max 138
faMeasureChannelPedestal: slot 4, chan 7 => avg 82.883, rms  1.354, min 77, max 89
faMeasureChannelPedestal: slot 4, chan 8 => avg 82.778, rms  1.265, min 78, max 88
faMeasureChannelPedestal: slot 4, chan 9 => avg 118.184, rms  1.270, min 114, max 123
faMeasureChannelPedestal: slot 4, chan 10 => avg 97.316, rms  1.282, min 93, max 102
faMeasureChannelPedestal: slot 4, chan 11 => avg 66.767, rms  1.247, min 61, max 72
faMeasureChannelPedestal: slot 4, chan 12 => avg 73.007, rms  1.263, min 69, max 78
faMeasureChannelPedestal: slot 4, chan 13 => avg 90.397, rms  1.183, min 86, max 94
faMeasureChannelPedestal: slot 4, chan 14 => avg 110.116, rms  1.178, min 106, max 114
faMeasureChannelPedestal: slot 4, chan 15 => avg 99.537, rms  1.106, min 95, max 104
faMeasureChannelPedestal: slot 5, chan 0 => avg 70.605, rms  1.269, min 66, max 75
faMeasureChannelPedestal: slot 5, chan 1 => avg 78.538, rms  1.317, min 70, max 88
faMeasureChannelPedestal: slot 5, chan 2 => avg 119.867, rms  1.131, min 116, max 123
faMeasureChannelPedestal: slot 5, chan 3 => avg 59.865, rms  1.196, min 56, max 64
faMeasureChannelPedestal: slot 5, chan 4 => avg 68.256, rms  1.364, min 64, max 73
faMeasureChannelPedestal: slot 5, chan 5 => avg 96.746, rms  1.473, min 91, max 140
faMeasureChannelPedestal: slot 5, chan 6 => avg 94.260, rms  1.263, min 90, max 99
faMeasureChannelPedestal: slot 5, chan 7 => avg 89.873, rms  1.403, min 84, max 95
faMeasureChannelPedestal: slot 5, chan 8 => avg 129.313, rms  1.374, min 121, max 135
faMeasureChannelPedestal: slot 5, chan 9 => avg 77.938, rms  1.310, min 74, max 83
faMeasureChannelPedestal: slot 5, chan 10 => avg 112.227, rms  1.338, min 107, max 117
faMeasureChannelPedestal: slot 5, chan 11 => avg 113.104, rms  1.246, min 108, max 117
faMeasureChannelPedestal: slot 5, chan 12 => avg 94.015, rms  1.255, min 88, max 98
faMeasureChannelPedestal: slot 5, chan 13 => avg 78.314, rms  1.174, min 74, max 83
faMeasureChannelPedestal: slot 5, chan 14 => avg 98.083, rms  0.987, min 93, max 102
faMeasureChannelPedestal: slot 5, chan 15 => avg 122.862, rms  1.145, min 119, max 127
faMeasureChannelPedestal: slot 6, chan 0 => avg 104.864, rms  1.216, min 100, max 109
faMeasureChannelPedestal: slot 6, chan 1 => avg 83.574, rms  1.168, min 80, max 87
faMeasureChannelPedestal: slot 6, chan 2 => avg 98.407, rms  1.227, min 95, max 105
faMeasureChannelPedestal: slot 6, chan 3 => avg 42.483, rms  1.232, min 39, max 47
faMeasureChannelPedestal: slot 6, chan 4 => avg 82.764, rms  1.325, min 78, max 87
faMeasureChannelPedestal: slot 6, chan 5 => avg 118.788, rms  1.270, min 114, max 143
faMeasureChannelPedestal: slot 6, chan 6 => avg 106.180, rms  1.202, min 102, max 111
faMeasureChannelPedestal: slot 6, chan 7 => avg 115.772, rms  1.259, min 112, max 121
faMeasureChannelPedestal: slot 6, chan 8 => avg 116.014, rms  1.344, min 110, max 121
faMeasureChannelPedestal: slot 6, chan 9 => avg 131.938, rms  1.316, min 127, max 136
faMeasureChannelPedestal: slot 6, chan 10 => avg 103.374, rms  1.344, min 99, max 108
faMeasureChannelPedestal: slot 6, chan 11 => avg 92.921, rms  1.104, min 89, max 97
faMeasureChannelPedestal: slot 6, chan 12 => avg 97.494, rms  1.200, min 93, max 102
faMeasureChannelPedestal: slot 6, chan 13 => avg 136.867, rms  1.215, min 132, max 142
faMeasureChannelPedestal: slot 6, chan 14 => avg 146.428, rms  1.249, min 142, max 151
faMeasureChannelPedestal: slot 6, chan 15 => avg 81.769, rms  1.127, min 77, max 86
faMeasureChannelPedestal: slot 7, chan 0 => avg 133.754, rms  1.268, min 129, max 138
faMeasureChannelPedestal: slot 7, chan 1 => avg 144.063, rms  1.261, min 139, max 149
faMeasureChannelPedestal: slot 7, chan 2 => avg 120.154, rms  1.214, min 115, max 125
faMeasureChannelPedestal: slot 7, chan 3 => avg 71.786, rms  1.474, min 67, max 129
faMeasureChannelPedestal: slot 7, chan 4 => avg 111.929, rms  1.312, min 107, max 117
faMeasureChannelPedestal: slot 7, chan 5 => avg 105.270, rms  1.361, min 100, max 110
faMeasureChannelPedestal: slot 7, chan 6 => avg 134.548, rms  1.332, min 129, max 139
faMeasureChannelPedestal: slot 7, chan 7 => avg 129.139, rms  1.425, min 124, max 134
faMeasureChannelPedestal: slot 7, chan 8 => avg 131.445, rms  1.351, min 127, max 136
faMeasureChannelPedestal: slot 7, chan 9 => avg 136.871, rms  1.264, min 132, max 141
faMeasureChannelPedestal: slot 7, chan 10 => avg 151.357, rms  1.409, min 146, max 156
faMeasureChannelPedestal: slot 7, chan 11 => avg 114.156, rms  1.307, min 110, max 139
faMeasureChannelPedestal: slot 7, chan 12 => avg 153.990, rms  1.279, min 150, max 158
