faMeasureChannelPedestal: slot 5, chan 12 => avg 92.165, rms  1.209, min 88, max 97
faMeasureChannelPedestal: slot 5, chan 13 => avg 95.854, rms  1.172, min 91, max 100
faMeasureChannelPedestal: slot 5, chan 14 => avg 110.206, rms  1.179, min 106, max 115
faMeasureChannelPedestal: slot 5, chan 15 => avg 110.508, rms  1.162, min 106, max 114
faMeasureChannelPedestal: slot 6, chan 0 => avg 73.355, rms  1.221, min 68, max 77
faMeasureChannelPedestal: slot 6, chan 1 => avg 90.811, rms  1.191, min 86, max 95
faMeasureChannelPedestal: slot 6, chan 2 => avg 147.726, rms  1.256, min 143, max 152
faMeasureChannelPedestal: slot 6, chan 3 => avg 88.819, rms  1.133, min 85, max 93
faMeasureChannelPedestal: slot 6, chan 4 => avg 108.473, rms  1.290, min 104, max 113
faMeasureChannelPedestal: slot 6, chan 5 => avg 100.135, rms  1.237, min 95, max 105
faMeasureChannelPedestal: slot 6, chan 6 => avg 101.558, rms  1.318, min 97, max 106
faMeasureChannelPedestal: slot 6, chan 7 => avg 117.308, rms  1.290, min 112, max 121
faMeasureChannelPedestal: slot 6, chan 8 => avg 122.617, rms  1.265, min 118, max 128
faMeasureChannelPedestal: slot 6, chan 9 => avg 84.424, rms  1.272, min 80, max 89
faMeasureChannelPedestal: slot 6, chan 10 => avg 86.166, rms  1.311, min 82, max 91
faMeasureChannelPedestal: slot 6, chan 11 => avg 80.197, rms  1.287, min 76, max 85
faMeasureChannelPedestal: slot 6, chan 12 => avg 70.342, rms  1.222, min 66, max 75
faMeasureChannelPedestal: slot 6, chan 13 => avg 84.015, rms  1.162, min 80, max 88
faMeasureChannelPedestal: slot 6, chan 14 => avg 65.471, rms  1.135, min 61, max 70
faMeasureChannelPedestal: slot 6, chan 15 => avg 129.946, rms  1.179, min 126, max 134
faMeasureChannelPedestal: slot 7, chan 0 => avg 110.656, rms  1.471, min 106, max 116
faMeasureChannelPedestal: slot 7, chan 1 => avg 107.754, rms  1.298, min 103, max 112
faMeasureChannelPedestal: slot 7, chan 2 => avg 116.003, rms  1.207, min 112, max 120
faMeasureChannelPedestal: slot 7, chan 3 => avg 112.498, rms  1.212, min 108, max 117
