
JLAB fadc pedestal measurement on host adcpcal1
----------------------------
Opening CRCSR Window (opened at [0xb6f8b000,0xb7f8b000])
Opening A32 Window (opened at [0xb6f7b000,0xb6f8b000])
Opening A32Blt Window (opened at [0xacf7b000,0xb6f7b000])
Opening A24 Window (opened at [0xabf7b000,0xacf7b000])
Opening A16 Window (opened at [0xabf6b000,0xabf7b000])
jlabgefMapTsi: Tempe Chip Userspace map successful
VME Bus Error IRQ Disabled
vmeBusCreateLockShm: vmeBus shared memory mutex initialized
Initialized FADC  0  Slot #  3 at address 0xac0fb000 (0x00180000) 
Initialized FADC  1  Slot #  4 at address 0xac17b000 (0x00200000) 
Initialized FADC  2  Slot #  5 at address 0xac1fb000 (0x00280000) 
Initialized FADC  3  Slot #  6 at address 0xac27b000 (0x00300000) 
Initialized FADC  4  Slot #  7 at address 0xac2fb000 (0x00380000) 
Initialized FADC  5  Slot #  8 at address 0xac37b000 (0x00400000) 
Initialized FADC  6  Slot #  9 at address 0xac3fb000 (0x00480000) 
Initialized FADC  7  Slot # 10 at address 0xac47b000 (0x00500000) 
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x580000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x600000
Initialized FADC  8  Slot # 13 at address 0xac5fb000 (0x00680000) 
Initialized FADC  9  Slot # 14 at address 0xac67b000 (0x00700000) 
Initialized FADC 10  Slot # 15 at address 0xac6fb000 (0x00780000) 
Initialized FADC 11  Slot # 16 at address 0xac77b000 (0x00800000) 
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x880000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x900000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x980000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0xa00000
faInit: Enabling FADC Internal Clock, and VXS Triggers (VXS Sync Reset)
faInit: 12 FADC(s) successfully initialized
fadc250Config: nfadc=12
fadc250InitGlobals reached

NOTE: use EXPID=>clasdev< from environment

ReadConfigFile: Using configuration file >/usr/clas12/release/1.3.0/parms/fadc250/adcpcal1.cnf<

ReadConfigFile: crate = all  host = adcpcal1 - activated

ReadConfigFile: crate = end  host = adcpcal1 - disactivated


fadc250DownloadAll reached, nfadc=12
faMeasureChannelPedestal: slot 3, chan 0 => avg 130.319, rms  1.277, min 126, max 135
faMeasureChannelPedestal: slot 3, chan 1 => avg 146.818, rms  1.258, min 142, max 152
faMeasureChannelPedestal: slot 3, chan 2 => avg 125.522, rms  1.265, min 122, max 130
faMeasureChannelPedestal: slot 3, chan 3 => avg 110.661, rms  1.270, min 106, max 115
faMeasureChannelPedestal: slot 3, chan 4 => avg 114.239, rms  1.331, min 109, max 119
faMeasureChannelPedestal: slot 3, chan 5 => avg 116.924, rms  1.276, min 113, max 122
faMeasureChannelPedestal: slot 3, chan 6 => avg 138.919, rms  1.335, min 134, max 144
faMeasureChannelPedestal: slot 3, chan 7 => avg 182.756, rms  1.414, min 178, max 188
faMeasureChannelPedestal: slot 3, chan 8 => avg 164.346, rms  1.316, min 159, max 170
faMeasureChannelPedestal: slot 3, chan 9 => avg 121.033, rms  1.285, min 117, max 125
faMeasureChannelPedestal: slot 3, chan 10 => avg 143.130, rms  1.300, min 138, max 148
faMeasureChannelPedestal: slot 3, chan 11 => avg 121.242, rms  1.228, min 116, max 126
faMeasureChannelPedestal: slot 3, chan 12 => avg 129.781, rms  1.318, min 125, max 134
faMeasureChannelPedestal: slot 3, chan 13 => avg 146.874, rms  1.194, min 142, max 152
faMeasureChannelPedestal: slot 3, chan 14 => avg 105.001, rms  1.160, min 101, max 110
faMeasureChannelPedestal: slot 3, chan 15 => avg 115.086, rms  1.109, min 111, max 118
faMeasureChannelPedestal: slot 4, chan 0 => avg 119.593, rms  1.210, min 116, max 124
faMeasureChannelPedestal: slot 4, chan 1 => avg 114.434, rms  1.235, min 110, max 119
faMeasureChannelPedestal: slot 4, chan 2 => avg 93.567, rms  1.182, min 89, max 98
faMeasureChannelPedestal: slot 4, chan 3 => avg 110.165, rms  1.191, min 106, max 114
faMeasureChannelPedestal: slot 4, chan 4 => avg 165.819, rms  1.349, min 161, max 171
faMeasureChannelPedestal: slot 4, chan 5 => avg 130.416, rms  1.262, min 126, max 135
faMeasureChannelPedestal: slot 4, chan 6 => avg 108.340, rms  1.299, min 104, max 113
faMeasureChannelPedestal: slot 4, chan 7 => avg 127.543, rms  1.433, min 123, max 132
faMeasureChannelPedestal: slot 4, chan 8 => avg 90.924, rms  1.189, min 87, max 96
faMeasureChannelPedestal: slot 4, chan 9 => avg 101.966, rms  1.327, min 97, max 107
faMeasureChannelPedestal: slot 4, chan 10 => avg 130.632, rms  1.285, min 126, max 135
faMeasureChannelPedestal: slot 4, chan 11 => avg 96.914, rms  1.157, min 93, max 101
faMeasureChannelPedestal: slot 4, chan 12 => avg 92.480, rms  1.201, min 88, max 97
faMeasureChannelPedestal: slot 4, chan 13 => avg 101.231, rms  1.138, min 97, max 106
faMeasureChannelPedestal: slot 4, chan 14 => avg 106.436, rms  1.230, min 102, max 111
faMeasureChannelPedestal: slot 4, chan 15 => avg 91.220, rms  1.166, min 87, max 95
faMeasureChannelPedestal: slot 5, chan 0 => avg 139.521, rms  1.242, min 135, max 144
faMeasureChannelPedestal: slot 5, chan 1 => avg 103.875, rms  1.233, min 100, max 108
faMeasureChannelPedestal: slot 5, chan 2 => avg 104.579, rms  1.171, min 101, max 108
faMeasureChannelPedestal: slot 5, chan 3 => avg 125.962, rms  1.298, min 121, max 131
faMeasureChannelPedestal: slot 5, chan 4 => avg 93.221, rms  1.277, min 89, max 97
faMeasureChannelPedestal: slot 5, chan 5 => avg 120.563, rms  1.255, min 116, max 125
faMeasureChannelPedestal: slot 5, chan 6 => avg 140.762, rms  1.297, min 137, max 145
faMeasureChannelPedestal: slot 5, chan 7 => avg 139.857, rms  1.327, min 135, max 145
faMeasureChannelPedestal: slot 5, chan 8 => avg 122.396, rms  1.285, min 118, max 127
faMeasureChannelPedestal: slot 5, chan 9 => avg 102.826, rms  1.241, min 97, max 107
faMeasureChannelPedestal: slot 5, chan 10 => avg 129.699, rms  1.253, min 126, max 134
faMeasureChannelPedestal: slot 5, chan 11 => avg 91.882, rms  1.139, min 87, max 96
faMeasureChannelPedestal: slot 5, chan 12 => avg 95.272, rms  1.184, min 92, max 100
faMeasureChannelPedestal: slot 5, chan 13 => avg 100.382, rms  1.139, min 96, max 104
faMeasureChannelPedestal: slot 5, chan 14 => avg 116.074, rms  1.207, min 111, max 121
faMeasureChannelPedestal: slot 5, chan 15 => avg 115.517, rms  1.159, min 111, max 119
faMeasureChannelPedestal: slot 6, chan 0 => avg 79.278, rms  1.273, min 75, max 84
faMeasureChannelPedestal: slot 6, chan 1 => avg 93.455, rms  1.234, min 89, max 97
