
JLAB fadc pedestal measurement on host adcecal5
----------------------------
Opening CRCSR Window (opened at [0xb6fdb000,0xb7fdb000])
Opening A32 Window (opened at [0xb6fcb000,0xb6fdb000])
Opening A32Blt Window (opened at [0xacfcb000,0xb6fcb000])
Opening A24 Window (opened at [0xabfcb000,0xacfcb000])
Opening A16 Window (opened at [0xabfbb000,0xabfcb000])
jlabgefMapTsi: Tempe Chip Userspace map successful
VME Bus Error IRQ Disabled
vmeBusCreateLockShm: vmeBus shared memory mutex initialized
Initialized FADC  0  Slot #  3 at address 0xac14b000 (0x00180000) 
Initialized FADC  1  Slot #  4 at address 0xac1cb000 (0x00200000) 
Initialized FADC  2  Slot #  5 at address 0xac24b000 (0x00280000) 
Initialized FADC  3  Slot #  6 at address 0xac2cb000 (0x00300000) 
Initialized FADC  4  Slot #  7 at address 0xac34b000 (0x00380000) 
Initialized FADC  5  Slot #  8 at address 0xac3cb000 (0x00400000) 
Initialized FADC  6  Slot #  9 at address 0xac44b000 (0x00480000) 
Initialized FADC  7  Slot # 10 at address 0xac4cb000 (0x00500000) 
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x580000
jlabgefMemProbe: Clearing VME BERR/2eST (0x800cf900) at VME address 0x600000
Initialized FADC  8  Slot # 13 at address 0xac64b000 (0x00680000) 
Initialized FADC  9  Slot # 14 at address 0xac6cb000 (0x00700000) 
Initialized FADC 10  Slot # 15 at address 0xac74b000 (0x00780000) 
Initialized FADC 11  Slot # 16 at address 0xac7cb000 (0x00800000) 
Initialized FADC 12  Slot # 17 at address 0xac84b000 (0x00880000) 
Initialized FADC 13  Slot # 18 at address 0xac8cb000 (0x00900000) 
Initialized FADC 14  Slot # 19 at address 0xac94b000 (0x00980000) 
Initialized FADC 15  Slot # 20 at address 0xac9cb000 (0x00a00000) 
faInit: Enabling FADC Internal Clock, and VXS Triggers (VXS Sync Reset)
faInit: 16 FADC(s) successfully initialized
fadc250Config: nfadc=16
fadc250InitGlobals reached

NOTE: use EXPID=>clasdev< from environment

ReadConfigFile: Using configuration file >/usr/clas12/release/1.3.0/parms/fadc250/adcecal5.cnf<

ReadConfigFile: crate = all  host = adcecal5 - activated

ReadConfigFile: crate = end  host = adcecal5 - disactivated


fadc250DownloadAll reached, nfadc=16
faMeasureChannelPedestal: slot 3, chan 0 => avg 125.890, rms  1.182, min 122, max 130
faMeasureChannelPedestal: slot 3, chan 1 => avg 112.107, rms  1.252, min 107, max 116
faMeasureChannelPedestal: slot 3, chan 2 => avg 136.667, rms  1.256, min 132, max 141
faMeasureChannelPedestal: slot 3, chan 3 => avg 130.515, rms  1.203, min 126, max 135
faMeasureChannelPedestal: slot 3, chan 4 => avg 139.445, rms  1.389, min 135, max 144
faMeasureChannelPedestal: slot 3, chan 5 => avg 144.986, rms  1.416, min 140, max 150
faMeasureChannelPedestal: slot 3, chan 6 => avg 127.787, rms  1.363, min 123, max 133
faMeasureChannelPedestal: slot 3, chan 7 => avg 87.673, rms  1.371, min 83, max 93
faMeasureChannelPedestal: slot 3, chan 8 => avg 95.119, rms  1.246, min 90, max 99
faMeasureChannelPedestal: slot 3, chan 9 => avg 114.026, rms  1.334, min 109, max 119
faMeasureChannelPedestal: slot 3, chan 10 => avg 112.390, rms  1.254, min 108, max 116
faMeasureChannelPedestal: slot 3, chan 11 => avg 136.395, rms  1.227, min 132, max 140
faMeasureChannelPedestal: slot 3, chan 12 => avg 99.941, rms  1.187, min 95, max 104
faMeasureChannelPedestal: slot 3, chan 13 => avg 119.711, rms  1.253, min 115, max 124
faMeasureChannelPedestal: slot 3, chan 14 => avg 93.018, rms  1.232, min 89, max 97
faMeasureChannelPedestal: slot 3, chan 15 => avg 141.064, rms  1.376, min 136, max 146
faMeasureChannelPedestal: slot 4, chan 0 => avg 154.754, rms  1.231, min 150, max 159
faMeasureChannelPedestal: slot 4, chan 1 => avg 128.658, rms  1.380, min 124, max 134
faMeasureChannelPedestal: slot 4, chan 2 => avg 116.663, rms  1.209, min 112, max 121
faMeasureChannelPedestal: slot 4, chan 3 => avg 100.895, rms  1.178, min 97, max 105
faMeasureChannelPedestal: slot 4, chan 4 => avg 115.143, rms  1.743, min 110, max 123
faMeasureChannelPedestal: slot 4, chan 5 => avg 107.877, rms  1.267, min 103, max 112
faMeasureChannelPedestal: slot 4, chan 6 => avg 123.848, rms  1.223, min 119, max 128
faMeasureChannelPedestal: slot 4, chan 7 => avg 98.932, rms  1.305, min 94, max 104
faMeasureChannelPedestal: slot 4, chan 8 => avg 107.405, rms  1.210, min 103, max 112
faMeasureChannelPedestal: slot 4, chan 9 => avg 133.319, rms  1.363, min 128, max 138
faMeasureChannelPedestal: slot 4, chan 10 => avg 128.738, rms  1.410, min 124, max 133
