IC0 	0	0x14	0x09	0	880	0	17	25	1877	 0
IC0 	0	0x0f	0x0b	0	880	0	17	25	1877	 1
IC0 	0	0x14	0x0a	0	880	0	17	25	1877	 2
IC0 	0	0x10	0x0a	0	880	0	17	25	1877	 3
IC0 	0	0x14	0x0b	0	880	0	17	25	1877	 4
IC0 	0	0x0f	0x0a	0	880	0	17	25	1877	 5
IC0 	0	0x15	0x05	0	880	0	17	25	1877	 6
IC0 	0	0x16	0x0b	0	880	0	17	25	1877	 7
IC0 	0	0x10	0x09	0	880	0	17	25	1877	 8
IC0 	0	0x16	0x0a	0	880	0	17	25	1877	 9
IC0 	0	0x0e	0x09	0	880	0	17	25	1877	10
IC0 	0	0x16	0x09	0	880	0	17	25	1877	11
IC0 	0	0x0f	0x09	0	880	0	17	25	1877	12
IC0 	0	0x16	0x08	0	880	0	17	25	1877	13
IC0 	0	0x0e	0x0a	0	880	0	17	25	1877	14
IC0 	0	0x0d	0x09	0	880	0	17	25	1877	15
IC0 	0	0x15	0x06	0	880	0	17	25	1877	16
IC0 	0	0x16	0x07	0	880	0	17	25	1877	17
IC0 	0	0x15	0x07	0	880	0	17	25	1877	18
IC0 	0	0x15	0x0b	0	880	0	17	25	1877	19
IC0 	0	0x16	0x06	0	880	0	17	25	1877	20
IC0 	0	0x15	0x0a	0	880	0	17	25	1877	21
IC0 	0	0x15	0x08	0	880	0	17	25	1877	22
IC0 	0	0x15	0x09	0	880	0	17	25	1877	23
IC0 	0	0x12	0x02	0	880	0	17	25	1877	24
IC0 	0	0x0f	0x08	0	880	0	17	25	1877	25
IC0 	0	0x12	0x03	0	880	0	17	25	1877	26
IC0 	0	0x0e	0x08	0	880	0	17	25	1877	27
IC0 	0	0x12	0x04	0	880	0	17	25	1877	28
IC0 	0	0x10	0x08	0	880	0	17	25	1877	29
IC0 	0	0x13	0x03	0	880	0	17	25	1877	30
IC0 	0	0x0c	0x09	0	880	0	17	25	1877	31
IC0 	0	0x13	0x05	0	880	0	17	25	1877	32
IC0 	0	0x14	0x08	0	880	0	17	25	1877	33
IC0 	0	0x13	0x06	0	880	0	17	25	1877	34
IC0 	0	0x14	0x07	0	880	0	17	25	1877	35
IC0 	0	0x13	0x07	0	880	0	17	25	1877	36
IC0 	0	0x14	0x06	0	880	0	17	25	1877	37
IC0 	0	0x13	0x08	0	880	0	17	25	1877	38
IC0 	0	0x14	0x05	0	880	0	17	25	1877	39
IC0 	0	0x13	0x09	0	880	0	17	25	1877	40
IC0 	0	0x14	0x04	0	880	0	17	25	1877	41
IC0 	0	0x13	0x04	0	880	0	17	25	1877	42
IC0 	0	0x13	0x0c	0	880	0	17	25	1877	43
IC0 	0	0x0c	0x08	0	880	0	17	25	1877	44
IC0 	0	0x13	0x0b	0	880	0	17	25	1877	45
IC0 	0	0x0d	0x08	0	880	0	17	25	1877	46
IC0 	0	0x13	0x0a	0	880	0	17	25	1877	47
IC0 	0	0x11	0x02	0	880	0	17	25	1877	48
IC0 	0	0x12	0x0c	0	880	0	17	25	1877	49
IC0 	0	0x11	0x03	0	880	0	17	25	1877	50
IC0 	0	0x12	0x0b	0	880	0	17	25	1877	51
IC0 	0	0x11	0x04	0	880	0	17	25	1877	52
