         1        60        62     0.995     0.328     0.328
         1        61        61     0.987     0.328     0.328
         1        61        62     0.994     0.326     0.326
         1        62        60     0.974     0.328     0.328
         1        62        61     0.981     0.326     0.326
         1        62        62     0.987     0.324     0.324
         2        59        62     0.995     0.332     0.332
         2        60        61     0.987     0.332     0.332
         2        60        62     0.994     0.330     0.330
         2        61        60     0.974     0.332     0.332
         2        61        61     0.981     0.330     0.330
         2        61        62     0.987     0.328     0.328
         2        62        59     0.961     0.332     0.332
         2        62        60     0.968     0.330     0.330
         2        62        61     0.974     0.328     0.328
         3        58        62     0.995     0.337     0.337
         3        59        61     0.987     0.337     0.337
         3        59        62     0.995     0.335     0.335
         3        60        60     0.975     0.337     0.337
         3        60        61     0.982     0.335     0.335
         3        60        62     0.988     0.333     0.333
         3        61        59     0.962     0.337     0.337
         3        61        60     0.969     0.335     0.335
         3        61        61     0.975     0.333     0.333
         3        62        58     0.949     0.337     0.337
         3        62        59     0.956     0.335     0.335
         3        62        60     0.962     0.333     0.333
         4        57        62     0.994     0.342     0.342
         4        58        61     0.988     0.342     0.342
         4        58        62     0.995     0.340     0.340
         4        59        60     0.975     0.342     0.342
         4        59        61     0.982     0.340     0.340
         4        59        62     0.989     0.337     0.337
         4        60        59     0.962     0.342     0.342
         4        60        60     0.969     0.340     0.340
         4        60        61     0.976     0.337     0.337
         4        61        58     0.950     0.342     0.342
         4        61        59     0.956     0.340     0.340
         4        61        60     0.963     0.337     0.337
         4        62        57     0.937     0.342     0.342
         4        62        58     0.944     0.340     0.340
         4        62        59     0.950     0.337     0.337
         5        56        62     0.993     0.347     0.347
         5        57        61     0.988     0.347     0.347
         5        57        62     0.996     0.345     0.345
         5        58        60     0.976     0.347     0.347
         5        58        61     0.983     0.344     0.345
         5        58        62     0.989     0.342     0.342
         5        59        59     0.963     0.347     0.347
         5        59        60     0.970     0.344     0.345
         5        59        61     0.976     0.342     0.342
         5        60        58     0.950     0.347     0.347
         5        60        59     0.957     0.345     0.344
         5        60        60     0.963     0.342     0.342
         5        61        57     0.938     0.347     0.347
         5        61        58     0.944     0.345     0.344
         5        61        59     0.950     0.342     0.342
         5        62        56     0.925     0.347     0.347
         5        62        57     0.932     0.345     0.345
         5        62        58     0.938     0.342     0.342
         6        56        62     0.997     0.349     0.349
         6        57        61     0.984     0.349     0.349
         6        57        62     0.990     0.348     0.348
         6        58        60     0.970     0.349     0.349
         6        58        61     0.977     0.348     0.348
         6        59        59     0.957     0.349     0.349
         6        59        60     0.964     0.348     0.348
         6        60        58     0.945     0.349     0.349
         6        60        59     0.951     0.348     0.348
         6        61        57     0.932     0.349     0.349
         6        61        58     0.938     0.348     0.348
         6        62        56     0.920     0.349     0.349
         6        62        57     0.926     0.348     0.348
         7        55        62     0.997     0.354     0.354
         7        56        61     0.984     0.354     0.354
         7        56        62     0.991     0.352     0.352
         7        57        60     0.971     0.354     0.354
         7        57        61     0.977     0.352     0.352
         7        57        62     0.983     0.350     0.350
         7        58        59     0.958     0.354     0.354
         7        58        60     0.964     0.352     0.352
         7        58        61     0.970     0.350     0.350
         7        59        58     0.945     0.354     0.354
         7        59        59     0.952     0.352     0.352
         7        59        60     0.958     0.350     0.350
         7        60        57     0.933     0.354     0.354
         7        60        58     0.939     0.352     0.352
         7        60        59     0.945     0.350     0.350
         7        61        56     0.920     0.354     0.354
         7        61        57     0.926     0.352     0.352
         7        61        58     0.932     0.350     0.350
         7        62        55     0.908     0.354     0.354
         7        62        56     0.914     0.352     0.352
         7        62        57     0.920     0.350     0.350
         8        54        62     0.997     0.359     0.359
         8        55        61     0.985     0.359     0.359
         8        55        62     0.991     0.357     0.357
         8        56        60     0.971     0.359     0.359
         8        56        61     0.978     0.357     0.357
         8        56        62     0.984     0.354     0.354
         8        57        59     0.959     0.359     0.359
         8        57        60     0.965     0.357     0.357
         8        57        61     0.971     0.354     0.354
         8        58        58     0.946     0.359     0.359
         8        58        59     0.952     0.357     0.357
         8        58        60     0.958     0.354     0.354
         8        59        57     0.933     0.359     0.359
         8        59        58     0.939     0.357     0.357
         8        59        59     0.946     0.354     0.354
         8        60        56     0.921     0.359     0.359
         8        60        57     0.927     0.357     0.357
         8        60        58     0.933     0.354     0.354
         8        61        55     0.908     0.359     0.359
         8        61        56     0.915     0.357     0.357
         8        61        57     0.921     0.354     0.354
         8        62        54     0.896     0.359     0.359
         8        62        55     0.902     0.357     0.357
         8        62        56     0.908     0.354     0.354
         9        53        62     0.997     0.364     0.364
         9        54        61     0.985     0.364     0.364
         9        54        62     0.992     0.362     0.362
         9        55        60     0.972     0.364     0.364
         9        55        61     0.979     0.362     0.362
         9        55        62     0.985     0.360     0.360
         9        56        59     0.959     0.364     0.364
         9        56        60     0.966     0.362     0.362
         9        56        61     0.972     0.360     0.360
         9        57        58     0.946     0.364     0.364
         9        57        59     0.953     0.362     0.362
         9        57        60     0.959     0.360     0.360
         9        58        57     0.934     0.364     0.364
         9        58        58     0.940     0.362     0.362
         9        58        59     0.946     0.360     0.360
         9        59        56     0.921     0.364     0.364
         9        59        57     0.927     0.362     0.362
         9        59        58     0.934     0.360     0.360
         9        60        55     0.909     0.364     0.364
         9        60        56     0.915     0.362     0.362
         9        60        57     0.921     0.360     0.360
         9        61        54     0.897     0.364     0.364
         9        61        55     0.903     0.362     0.362
         9        61        56     0.909     0.360     0.360
         9        62        53     0.885     0.364     0.364
         9        62        54     0.891     0.362     0.362
         9        62        55     0.897     0.360     0.360
        10        52        62     0.996     0.369     0.369
        10        53        61     0.986     0.369     0.369
        10        53        62     0.993     0.367     0.367
        10        54        60     0.973     0.369     0.369
        10        54        61     0.979     0.367     0.367
        10        54        62     0.985     0.365     0.365
        10        55        59     0.960     0.369     0.369
        10        55        60     0.966     0.367     0.367
        10        55        61     0.972     0.365     0.365
        10        56        58     0.947     0.369     0.369
        10        56        59     0.953     0.367     0.367
        10        56        60     0.960     0.365     0.365
        10        57        57     0.934     0.369     0.369
        10        57        58     0.941     0.367     0.367
        10        57        59     0.947     0.365     0.365
        10        58        56     0.922     0.369     0.369
        10        58        57     0.928     0.367     0.367
        10        58        58     0.934     0.365     0.365
        10        59        55     0.909     0.369     0.369
        10        59        56     0.916     0.367     0.367
        10        59        57     0.922     0.365     0.365
        10        60        54     0.897     0.369     0.369
        10        60        55     0.903     0.367     0.367
        10        60        56     0.909     0.365     0.365
        10        61        53     0.885     0.369     0.369
        10        61        54     0.891     0.367     0.367
        10        61        55     0.897     0.365     0.365
        10        62        52     0.874     0.369     0.369
        10        62        53     0.879     0.367     0.367
        10        62        54     0.885     0.365     0.365
        11        51        62     0.996     0.375     0.375
        11        52        61     0.986     0.375     0.375
        11        52        62     0.993     0.372     0.372
        11        53        60     0.973     0.375     0.375
        11        53        61     0.980     0.372     0.372
        11        53        62     0.986     0.370     0.370
        11        54        59     0.960     0.375     0.375
        11        54        60     0.967     0.372     0.372
        11        54        61     0.973     0.370     0.370
        11        55        58     0.947     0.375     0.375
        11        55        59     0.954     0.372     0.372
        11        55        60     0.960     0.370     0.370
        11        56        57     0.935     0.375     0.375
        11        56        58     0.941     0.372     0.372
        11        56        59     0.947     0.370     0.370
        11        57        56     0.922     0.375     0.375
        11        57        57     0.929     0.372     0.372
        11        57        58     0.935     0.370     0.370
        11        58        55     0.910     0.375     0.375
        11        58        56     0.916     0.372     0.372
        11        58        57     0.922     0.370     0.370
        11        59        54     0.898     0.375     0.375
        11        59        55     0.904     0.372     0.372
        11        59        56     0.910     0.370     0.370
        11        60        53     0.886     0.375     0.375
        11        60        54     0.892     0.372     0.372
        11        60        55     0.898     0.370     0.370
        11        61        52     0.874     0.375     0.375
        11        61        53     0.880     0.372     0.372
        11        61        54     0.886     0.370     0.370
        11        62        51     0.862     0.375     0.375
        11        62        52     0.868     0.372     0.372
        11        62        53     0.874     0.370     0.370
        12        50        62     0.996     0.380     0.380
