faMeasureChannelPedestal: slot 5, chan 12 => avg 129.404, rms  1.256, min 125, max 133
faMeasureChannelPedestal: slot 5, chan 13 => avg 105.240, rms  1.212, min 101, max 110
faMeasureChannelPedestal: slot 5, chan 14 => avg 116.451, rms  1.175, min 112, max 120
faMeasureChannelPedestal: slot 5, chan 15 => avg 134.703, rms  1.181, min 131, max 139
faMeasureChannelPedestal: slot 6, chan 0 => avg 100.363, rms  1.218, min 96, max 105
faMeasureChannelPedestal: slot 6, chan 1 => avg 102.570, rms  1.312, min 98, max 119
faMeasureChannelPedestal: slot 6, chan 2 => avg 116.632, rms  1.196, min 112, max 121
faMeasureChannelPedestal: slot 6, chan 3 => avg 107.339, rms  1.131, min 103, max 111
faMeasureChannelPedestal: slot 6, chan 4 => avg 100.766, rms  1.207, min 96, max 105
faMeasureChannelPedestal: slot 6, chan 5 => avg 98.452, rms  1.193, min 94, max 103
faMeasureChannelPedestal: slot 6, chan 6 => avg 151.130, rms  1.253, min 146, max 157
faMeasureChannelPedestal: slot 6, chan 7 => avg 116.451, rms  1.293, min 112, max 120
faMeasureChannelPedestal: slot 6, chan 8 => avg 110.365, rms  1.209, min 106, max 115
faMeasureChannelPedestal: slot 6, chan 9 => avg 100.586, rms  1.320, min 95, max 106
faMeasureChannelPedestal: slot 6, chan 10 => avg 115.508, rms  1.181, min 111, max 120
faMeasureChannelPedestal: slot 6, chan 11 => avg 95.228, rms  1.116, min 91, max 99
faMeasureChannelPedestal: slot 6, chan 12 => avg 99.473, rms  1.241, min 95, max 104
faMeasureChannelPedestal: slot 6, chan 13 => avg 82.452, rms  1.183, min 79, max 87
faMeasureChannelPedestal: slot 6, chan 14 => avg 101.588, rms  1.287, min 97, max 141
faMeasureChannelPedestal: slot 6, chan 15 => avg 84.328, rms  1.125, min 81, max 88
faMeasureChannelPedestal: slot 7, chan 0 => avg 123.313, rms  1.314, min 118, max 128
faMeasureChannelPedestal: slot 7, chan 1 => avg 122.157, rms  1.192, min 118, max 126
faMeasureChannelPedestal: slot 7, chan 2 => avg 114.517, rms  1.300, min 110, max 119
faMeasureChannelPedestal: slot 7, chan 3 => avg 102.425, rms  1.312, min 99, max 107
faMeasureChannelPedestal: slot 7, chan 4 => avg 95.497, rms  1.289, min 92, max 100
faMeasureChannelPedestal: slot 7, chan 5 => avg 145.188, rms  1.367, min 140, max 150
faMeasureChannelPedestal: slot 7, chan 6 => avg 130.411, rms  1.411, min 125, max 136
faMeasureChannelPedestal: slot 7, chan 7 => avg 85.109, rms  1.376, min 80, max 90
faMeasureChannelPedestal: slot 7, chan 8 => avg 126.742, rms  1.414, min 122, max 132
faMeasureChannelPedestal: slot 7, chan 9 => avg 112.802, rms  1.297, min 108, max 118
faMeasureChannelPedestal: slot 7, chan 10 => avg 109.149, rms  1.315, min 103, max 114
faMeasureChannelPedestal: slot 7, chan 11 => avg 126.244, rms  1.246, min 122, max 131
faMeasureChannelPedestal: slot 7, chan 12 => avg 126.502, rms  1.417, min 121, max 131
faMeasureChannelPedestal: slot 7, chan 13 => avg 72.868, rms  1.262, min 69, max 88
